order_id,customer_id,product_id,quantity,order_date,status
2174,489,479,1,2025-01-31,shipped
2175,359,114,5,2025-02-05,shipped
2176,171,159,4,2024-07-17,cancelled
2177,361,474,3,2025-01-12,pending
2178,993,209,3,2024-07-22,completed
2179,937,153,2,2025-05-01,completed
2180,219,240,5,2025-01-12,cancelled
2181,571,46,5,2024-12-09,completed
2182,539,30,1,2024-07-16,shipped
2183,642,330,1,2025-05-20,completed
2184,643,317,2,2025-05-26,cancelled
2185,449,389,5,2025-06-05,cancelled
2186,453,418,2,2024-10-10,shipped
2187,134,471,1,2024-06-26,cancelled
2188,747,123,3,2024-09-18,shipped
2189,324,53,4,2024-10-18,completed
2190,288,279,4,2025-02-28,pending
2191,270,90,4,2025-04-22,cancelled
2192,907,457,2,2024-08-14,cancelled
2193,923,406,5,2025-06-12,completed
2194,174,307,1,2024-10-09,completed
2195,689,394,5,2024-10-27,completed
2196,938,236,3,2025-04-19,completed
2197,610,243,1,2024-07-03,completed
2198,974,486,2,2024-09-10,cancelled
2199,594,21,3,2024-08-28,completed
2200,119,102,3,2024-12-10,shipped
2201,216,376,3,2024-10-08,shipped
2202,577,435,1,2025-01-11,cancelled
2203,467,409,4,2024-09-10,pending
2204,163,259,5,2025-01-17,pending
2205,320,62,5,2025-04-09,pending
2206,955,102,4,2024-10-24,pending
2207,101,161,4,2024-06-20,pending
2208,592,458,4,2024-08-03,cancelled
2209,27,29,3,2024-07-11,pending
2210,999,110,5,2024-12-14,shipped
2211,95,202,4,2024-08-31,pending
2212,348,109,5,2024-11-21,pending
2213,885,231,2,2025-03-04,pending
2214,482,222,3,2024-12-10,shipped
2215,787,406,1,2024-08-22,completed
2216,26,161,1,2024-12-20,completed
2217,471,340,3,2024-12-04,cancelled
2218,861,462,4,2025-01-20,cancelled
2219,679,275,1,2025-02-18,shipped
2220,581,52,2,2024-08-24,cancelled
2221,233,52,5,2024-10-01,completed
2222,946,138,4,2024-06-26,shipped
2223,412,481,2,2025-01-29,cancelled
2224,278,20,3,2024-12-11,pending
2225,599,116,1,2024-08-01,pending
2226,953,94,2,2025-06-09,shipped
2227,293,387,5,2025-01-17,completed
2228,482,18,2,2024-06-24,completed
2229,895,57,1,2024-08-26,shipped
2230,515,89,1,2024-12-25,pending
2231,766,84,3,2024-11-13,shipped
2232,226,310,3,2024-06-26,cancelled
2233,472,266,1,2024-12-14,cancelled
2234,480,129,4,2025-05-13,cancelled
2235,914,275,2,2024-09-16,pending
2236,410,250,4,2025-01-03,shipped
2237,444,469,3,2025-05-15,shipped
2238,246,289,3,2024-11-18,cancelled
2239,291,318,1,2025-03-25,completed
2240,108,97,2,2025-01-30,completed
2241,822,23,3,2024-07-25,completed
2242,586,71,3,2024-10-14,cancelled
2243,754,453,1,2025-04-28,cancelled
2244,668,372,1,2025-05-30,shipped
2245,366,348,2,2025-03-10,completed
2246,13,116,5,2025-02-21,pending
2247,68,88,5,2024-06-26,cancelled
2248,410,60,4,2024-09-20,pending
2249,940,214,4,2025-04-21,pending
2250,794,34,2,2024-10-14,shipped
2251,351,314,1,2024-07-02,completed
2252,417,48,4,2024-07-26,completed
2253,839,107,5,2024-10-14,cancelled
2254,498,104,1,2025-02-20,cancelled
2255,387,490,3,2024-09-27,pending
2256,605,103,3,2024-07-04,pending
2257,423,178,5,2024-09-11,shipped
2258,402,311,4,2024-09-19,shipped
2259,264,481,4,2025-01-30,pending
2260,883,193,5,2025-02-28,cancelled
2261,236,164,5,2024-12-24,shipped
2262,222,142,3,2024-07-13,pending
2263,154,110,2,2025-01-15,pending
2264,268,307,4,2024-08-21,shipped
2265,520,53,5,2025-03-29,cancelled
2266,997,167,1,2025-01-08,shipped
2267,993,313,4,2024-07-18,shipped
2268,681,44,3,2024-10-03,pending
2269,906,245,4,2024-11-12,shipped
2270,609,152,3,2025-04-26,pending
2271,923,26,3,2025-03-31,pending
2272,993,471,1,2024-07-17,completed
2273,540,347,4,2024-07-07,cancelled
2274,48,470,2,2024-07-14,cancelled
2275,332,419,3,2024-11-10,cancelled
2276,184,391,5,2025-01-20,pending
2277,732,332,4,2025-01-29,shipped
2278,955,330,1,2024-10-02,completed
2279,113,386,2,2025-05-05,shipped
2280,133,176,1,2024-10-09,completed
2281,171,384,4,2024-10-13,cancelled
2282,146,174,4,2024-07-21,cancelled
2283,771,89,1,2025-03-14,shipped
2284,486,72,5,2025-02-28,shipped
2285,323,64,2,2025-03-01,completed
2286,253,478,5,2024-06-13,shipped
2287,666,326,4,2025-01-22,cancelled
2288,106,450,5,2024-11-15,shipped
2289,402,23,3,2025-06-12,completed
2290,615,209,1,2024-07-16,cancelled
2291,262,182,2,2024-09-10,completed
2292,449,349,2,2025-01-22,completed
2293,167,83,5,2024-12-06,cancelled
2294,694,300,4,2025-04-03,pending
2295,758,344,1,2025-04-27,cancelled
2296,995,171,4,2024-11-23,completed
2297,885,429,4,2025-01-15,cancelled
2298,954,478,4,2024-07-02,shipped
2299,164,192,4,2025-02-20,pending
2300,900,147,2,2025-06-10,cancelled
2301,968,323,1,2025-02-15,shipped
2302,405,153,2,2025-03-19,shipped
2303,878,144,3,2025-01-30,shipped
2304,658,267,4,2024-09-05,shipped
2305,3,51,2,2024-09-01,pending
2306,28,316,2,2025-01-14,shipped
2307,633,114,2,2024-08-15,pending
2308,935,218,5,2025-02-01,shipped
2309,143,318,3,2025-02-24,pending
2310,875,167,1,2025-03-23,completed
2311,69,362,1,2025-01-04,completed
2312,549,65,2,2024-08-31,shipped
2313,381,367,3,2024-07-02,shipped
2314,242,76,2,2024-11-15,shipped
2315,213,91,2,2025-04-14,cancelled
2316,108,445,2,2024-06-30,cancelled
2317,195,416,2,2025-01-20,pending
2318,672,229,1,2024-06-21,completed
2319,363,482,1,2024-10-26,shipped
2320,778,281,5,2025-01-20,pending
2321,887,159,2,2024-09-04,pending
2322,37,170,2,2025-02-21,completed
2323,114,101,1,2024-09-29,shipped
2324,856,272,4,2024-10-22,pending
2325,31,145,5,2025-02-20,completed
2326,32,254,5,2025-05-23,pending
2327,795,293,5,2025-06-12,shipped
2328,619,178,4,2025-05-21,shipped
2329,400,198,4,2025-03-13,cancelled
2330,207,500,2,2025-02-07,shipped
2331,268,89,4,2024-10-18,shipped
2332,478,484,2,2025-04-25,pending
2333,291,188,3,2024-10-09,completed
2334,462,266,2,2024-08-25,completed
2335,600,25,5,2025-05-19,completed
2336,766,300,1,2024-10-12,completed
2337,363,434,5,2024-07-10,completed
2338,885,194,1,2025-06-04,pending
2339,864,71,4,2025-04-18,shipped
2340,652,7,4,2025-03-13,shipped
2341,448,453,4,2025-03-22,pending
2342,360,270,1,2025-04-18,completed
2343,580,109,1,2024-11-02,shipped
2344,11,34,4,2024-11-08,shipped
2345,992,188,5,2025-03-08,pending
2346,353,225,2,2025-05-13,pending
2347,788,472,4,2024-06-21,shipped
2348,625,106,5,2024-06-19,pending
2349,693,271,4,2025-04-28,completed
2350,213,16,5,2024-11-01,completed
2351,779,282,5,2025-02-07,shipped
2352,737,286,2,2024-07-15,completed
2353,413,263,5,2025-03-23,shipped
2354,13,443,3,2025-03-27,pending
2355,418,401,5,2024-07-02,cancelled
2356,662,256,5,2025-05-01,shipped
2357,230,105,2,2024-11-10,pending
2358,47,99,3,2025-03-16,shipped
2359,614,60,4,2024-09-07,shipped
2360,579,391,3,2025-02-26,pending
2361,133,193,5,2025-05-08,shipped
2362,645,475,2,2024-11-07,completed
2363,389,8,2,2025-01-02,cancelled
2364,827,69,4,2025-03-22,shipped
2365,329,202,2,2024-06-15,shipped
2366,115,88,5,2025-04-30,pending
2367,774,400,5,2025-05-23,pending
2368,293,99,1,2025-05-27,shipped
2369,882,20,3,2024-10-03,completed
2370,1,239,1,2024-09-16,completed
2371,738,124,2,2024-11-12,completed
2372,761,456,4,2024-08-23,shipped
2373,196,158,1,2024-08-28,completed
2374,645,7,3,2024-12-25,pending
2375,294,307,2,2024-09-12,shipped
2376,590,430,1,2024-10-21,pending
2377,58,258,4,2025-06-09,cancelled
2378,896,417,2,2024-11-17,pending
2379,996,35,4,2025-05-27,cancelled
2380,237,308,1,2025-03-02,cancelled
2381,153,331,2,2025-01-23,pending
2382,509,229,5,2024-07-04,cancelled
2383,10,239,5,2025-06-06,pending
2384,784,199,5,2024-08-18,completed
2385,461,304,2,2024-07-15,shipped
2386,25,165,4,2025-01-08,pending
2387,759,127,4,2025-03-26,completed
2388,580,216,4,2025-03-04,completed
2389,167,107,2,2025-06-09,pending
2390,238,184,5,2025-01-31,shipped
2391,922,96,5,2025-03-30,shipped
2392,862,420,5,2024-08-12,shipped
2393,530,464,1,2025-03-27,shipped
2394,410,490,3,2025-04-16,shipped
2395,429,113,5,2024-06-17,shipped
2396,92,175,5,2025-03-13,pending
2397,570,484,2,2024-11-14,shipped
2398,289,478,2,2025-02-02,shipped
2399,158,387,1,2025-03-12,pending
2400,804,421,5,2024-07-26,cancelled
2401,907,391,2,2024-10-16,shipped
2402,477,23,3,2024-10-28,pending
2403,441,87,1,2025-02-01,pending
2404,898,147,3,2025-02-26,shipped
2405,802,118,2,2025-05-21,cancelled
2406,964,350,5,2024-08-11,pending
2407,592,350,5,2024-08-16,shipped
2408,623,483,5,2024-12-18,shipped
2409,800,210,5,2025-02-28,pending
2410,424,345,4,2025-03-04,pending
2411,483,104,3,2024-07-01,cancelled
2412,881,371,3,2024-11-14,cancelled
2413,711,295,1,2024-12-19,cancelled
2414,482,338,3,2024-11-29,completed
2415,424,161,1,2024-12-21,cancelled
2416,760,437,5,2024-07-26,shipped
2417,741,325,3,2024-07-25,completed
2418,181,338,4,2025-05-29,cancelled
2419,562,314,1,2025-01-11,completed
2420,984,497,5,2024-08-14,pending
2421,380,4,5,2024-12-30,cancelled
2422,272,497,1,2024-08-31,shipped
2423,311,174,3,2024-10-17,pending
2424,915,474,1,2024-12-16,completed
2425,636,453,5,2025-02-01,completed
2426,180,142,1,2024-09-22,completed
2427,255,386,4,2024-09-12,shipped
2428,239,401,5,2024-10-13,pending
2429,121,429,3,2025-05-30,completed
2430,576,70,5,2025-05-01,pending
2431,386,339,4,2025-02-18,completed
2432,660,267,2,2024-07-12,pending
2433,228,222,4,2024-12-12,cancelled
2434,445,458,4,2024-11-18,completed
2435,162,154,5,2025-01-08,pending
2436,401,211,1,2024-11-10,cancelled
2437,633,177,3,2025-04-15,completed
2438,169,428,4,2025-02-21,shipped
2439,334,476,5,2025-05-10,pending
2440,59,218,3,2024-08-18,completed
2441,520,420,2,2025-04-22,cancelled
2442,401,92,3,2024-12-07,completed
2443,143,165,4,2024-08-19,pending
2444,302,177,2,2024-06-12,completed
2445,875,335,4,2024-10-16,cancelled
2446,506,206,3,2024-10-31,completed
2447,593,136,3,2024-06-20,completed
2448,976,259,2,2024-09-05,cancelled
2449,611,273,4,2025-05-29,cancelled
2450,519,206,4,2025-02-16,cancelled
2451,591,235,5,2025-05-30,completed
2452,592,341,3,2024-07-12,completed
2453,614,181,1,2024-08-27,completed
2454,679,7,1,2024-11-01,pending
2455,455,411,4,2025-02-16,completed
2456,628,19,2,2025-03-31,shipped
2457,853,39,4,2024-07-12,pending
2458,924,93,3,2025-02-27,completed
2459,787,392,1,2025-02-14,cancelled
2460,289,464,4,2024-12-21,cancelled
2461,183,383,2,2025-05-11,shipped
2462,830,99,1,2024-10-11,shipped
2463,283,14,2,2025-06-08,cancelled
2464,983,333,3,2025-05-19,cancelled
2465,876,142,3,2024-10-05,shipped
2466,358,298,4,2024-09-29,cancelled
2467,251,81,3,2024-08-07,cancelled
2468,255,34,1,2025-05-30,pending
2469,223,386,3,2025-05-05,pending
2470,340,78,4,2024-10-27,pending
2471,690,443,1,2025-01-19,completed
2472,565,48,5,2025-03-10,shipped
2473,911,347,2,2024-06-14,shipped
2474,503,423,5,2025-05-29,cancelled
2475,531,168,1,2025-04-18,completed
2476,444,188,4,2025-03-30,pending
2477,168,84,2,2025-03-05,cancelled
2478,841,449,3,2024-07-02,pending
2479,40,183,3,2024-06-14,shipped
2480,561,405,4,2025-04-14,cancelled
2481,959,343,5,2025-01-12,pending
2482,467,207,4,2025-02-25,pending
2483,235,378,4,2025-01-10,completed
2484,552,321,1,2025-05-20,pending
2485,636,486,2,2025-04-19,shipped
2486,180,483,4,2024-10-01,shipped
2487,778,281,4,2025-05-19,completed
2488,365,448,3,2025-04-07,shipped
2489,336,455,1,2024-11-08,cancelled
2490,482,88,4,2024-07-18,completed
2491,861,182,4,2025-02-14,shipped
2492,413,45,2,2025-03-25,pending
2493,289,364,1,2024-08-27,completed
2494,620,454,5,2024-12-24,completed
2495,632,386,2,2024-06-25,cancelled
2496,966,426,4,2024-11-25,pending
2497,370,81,2,2025-01-21,completed
2498,330,221,2,2025-01-20,cancelled
2499,598,92,2,2025-04-12,completed
2500,121,219,4,2025-05-06,shipped
2501,335,53,2,2024-09-16,shipped
2502,56,406,4,2024-08-04,pending
2503,637,52,2,2024-09-07,cancelled
2504,523,461,3,2025-05-30,completed
2505,100,253,4,2025-02-17,shipped
2506,211,63,5,2024-07-04,shipped
2507,63,363,1,2024-10-25,cancelled
2508,77,166,5,2024-10-10,cancelled
2509,780,69,5,2024-11-22,pending
2510,217,136,5,2024-06-21,pending
2511,855,119,2,2024-12-09,cancelled
2512,546,9,4,2024-11-17,shipped
2513,332,393,3,2025-03-15,pending
2514,409,481,1,2025-03-19,shipped
2515,273,77,2,2025-05-25,cancelled
2516,740,51,1,2025-02-13,completed
2517,508,192,5,2025-03-23,cancelled
2518,214,54,5,2024-09-01,shipped
2519,933,42,4,2024-12-15,completed
2520,237,323,1,2024-11-30,pending
2521,788,317,3,2025-05-12,shipped
2522,416,407,1,2025-02-11,pending
2523,453,454,1,2024-10-19,completed
2524,829,89,5,2024-08-01,completed
2525,417,348,4,2025-05-03,shipped
2526,359,115,4,2025-02-12,shipped
2527,728,136,2,2025-01-12,shipped
2528,307,121,5,2024-07-11,pending
2529,257,149,3,2024-09-15,completed
2530,191,313,2,2024-09-22,completed
2531,784,438,1,2025-02-26,pending
2532,528,198,4,2025-06-11,completed
2533,967,248,2,2024-09-01,shipped
2534,734,71,3,2024-12-13,completed
2535,398,334,5,2025-01-29,pending
2536,866,117,3,2025-03-21,shipped
2537,955,282,5,2025-02-13,shipped
2538,150,318,1,2025-03-13,cancelled
2539,713,347,4,2025-04-15,shipped
2540,791,298,3,2025-01-04,shipped
2541,963,281,5,2025-05-08,cancelled
2542,221,337,3,2025-01-26,pending
2543,766,383,5,2024-11-21,pending
2544,409,173,3,2024-09-20,shipped
2545,12,70,2,2024-06-29,completed
2546,672,151,1,2024-07-07,completed
2547,300,404,2,2024-12-03,pending
2548,919,18,3,2024-10-11,pending
2549,103,265,2,2024-07-06,completed
2550,747,211,2,2025-05-31,shipped
2551,887,59,2,2024-12-07,completed
2552,614,216,1,2024-09-08,shipped
2553,578,8,4,2025-01-18,cancelled
2554,72,277,1,2025-01-24,completed
2555,241,193,5,2025-06-10,pending
2556,198,49,2,2025-01-09,pending
2557,693,475,5,2025-06-07,cancelled
2558,935,375,2,2025-05-26,cancelled
2559,702,285,3,2024-12-25,cancelled
2560,737,492,4,2024-09-18,cancelled
2561,896,496,5,2025-01-10,pending
2562,383,266,2,2024-06-28,pending
2563,137,40,4,2025-06-03,completed
2564,171,23,1,2025-05-18,cancelled
2565,332,49,2,2025-04-11,cancelled
2566,900,217,2,2025-06-04,pending
2567,101,316,3,2024-12-25,completed
2568,666,301,1,2025-06-05,pending
2569,984,372,2,2025-05-23,cancelled
2570,403,288,2,2024-07-06,cancelled
2571,487,382,2,2024-12-29,pending
2572,176,448,4,2024-11-24,completed
2573,926,446,4,2024-07-07,shipped
2574,984,396,4,2025-06-03,pending
2575,85,471,5,2025-05-14,completed
2576,545,380,3,2024-12-09,pending
2577,761,90,3,2024-12-17,completed
2578,439,375,4,2024-08-15,cancelled
2579,140,346,2,2024-08-30,pending
2580,985,302,3,2024-08-04,pending
2581,959,88,2,2025-02-12,shipped
2582,92,26,5,2025-03-18,cancelled
2583,783,399,2,2024-08-10,cancelled
2584,354,490,2,2025-04-24,pending
2585,396,378,3,2024-07-09,pending
2586,644,120,5,2025-03-23,shipped
2587,451,34,4,2024-06-25,cancelled
2588,553,294,1,2024-12-03,pending
2589,571,37,2,2025-02-06,completed
2590,874,193,1,2024-08-12,shipped
2591,58,333,5,2024-12-08,cancelled
2592,85,499,4,2024-06-29,cancelled
2593,816,374,2,2024-11-24,cancelled
2594,520,445,3,2024-10-05,pending
2595,314,473,3,2024-06-18,completed
2596,809,405,5,2024-09-27,pending
2597,587,358,2,2025-03-12,completed
2598,894,200,4,2025-05-28,completed
2599,677,263,5,2024-10-12,pending
2600,338,246,5,2024-06-17,shipped
2601,978,390,4,2024-08-07,shipped
2602,504,474,5,2024-07-28,completed
2603,424,51,4,2024-07-06,completed
2604,86,470,5,2025-01-11,pending
2605,242,146,5,2024-08-07,completed
2606,816,80,4,2025-05-31,cancelled
2607,592,224,2,2024-10-07,pending
2608,282,451,2,2025-04-01,pending
2609,821,87,3,2025-02-24,pending
2610,511,223,5,2024-12-04,completed
2611,187,141,2,2024-10-11,shipped
2612,782,218,2,2024-12-09,shipped
2613,271,89,2,2024-09-16,cancelled
2614,955,470,3,2025-01-01,completed
2615,575,459,2,2024-06-16,completed
2616,398,367,3,2024-10-19,shipped
2617,830,335,4,2024-12-29,completed
2618,870,343,1,2024-09-03,completed
2619,398,80,4,2025-01-29,completed
2620,806,115,4,2025-01-18,pending
2621,433,269,1,2025-06-11,pending
2622,7,487,4,2024-08-25,pending
2623,3,46,2,2024-09-22,cancelled
2624,426,164,3,2024-08-02,completed
2625,44,42,4,2025-06-04,completed
2626,94,261,3,2024-11-12,shipped
2627,800,343,5,2024-11-17,shipped
2628,353,6,4,2025-04-07,pending
2629,345,460,1,2025-05-29,completed
2630,701,447,5,2025-01-20,cancelled
2631,379,387,3,2024-06-12,completed
2632,611,274,1,2024-06-27,pending
2633,209,35,1,2024-07-03,cancelled
2634,993,309,3,2024-07-13,cancelled
2635,796,140,4,2025-05-17,completed
2636,252,446,3,2024-12-28,shipped
2637,914,291,5,2025-02-27,pending
2638,604,453,5,2025-03-27,shipped
2639,319,64,5,2025-05-03,completed
2640,239,349,2,2025-03-31,pending
2641,277,378,2,2024-09-30,completed
2642,468,319,4,2025-01-15,shipped
2643,743,305,2,2025-03-14,pending
2644,191,342,1,2024-09-10,cancelled
2645,959,293,1,2025-06-02,cancelled
2646,425,106,3,2025-05-13,completed
2647,948,316,4,2025-04-19,completed
2648,558,489,3,2024-08-01,completed
2649,816,15,3,2025-01-23,completed
2650,744,292,3,2024-08-17,shipped
2651,306,460,1,2025-01-26,cancelled
2652,782,112,5,2024-12-06,completed
2653,219,106,1,2024-11-25,completed
2654,922,139,1,2024-11-18,completed
2655,117,212,1,2025-03-16,cancelled
2656,44,366,4,2024-06-28,completed
2657,698,246,4,2024-07-05,pending
2658,288,491,5,2025-03-16,cancelled
2659,337,409,1,2024-12-02,pending
2660,946,164,5,2024-08-11,completed
2661,68,350,1,2025-04-22,cancelled
2662,101,24,2,2024-08-28,shipped
2663,77,74,4,2024-12-21,shipped
2664,457,56,4,2025-01-04,pending
2665,726,60,4,2025-02-04,cancelled
2666,682,280,1,2024-07-31,cancelled
2667,984,100,1,2025-01-15,pending
2668,342,432,4,2025-04-05,cancelled
2669,505,26,3,2025-04-03,pending
2670,235,495,1,2024-11-26,completed
2671,907,51,2,2024-10-10,shipped
2672,144,88,2,2024-12-12,pending
2673,254,13,1,2024-10-01,shipped
2674,107,52,2,2024-11-24,shipped
2675,177,112,5,2025-05-03,cancelled
2676,202,64,5,2024-12-30,cancelled
2677,285,409,3,2024-07-10,pending
2678,377,213,1,2025-04-23,pending
2679,829,360,5,2024-06-28,shipped
2680,364,278,5,2024-09-17,pending
2681,912,141,3,2025-01-16,shipped
2682,171,212,2,2024-08-02,shipped
2683,543,478,3,2025-04-26,shipped
2684,753,287,4,2024-10-29,cancelled
2685,483,13,1,2024-07-01,completed
2686,505,320,4,2024-07-22,completed
2687,47,241,3,2025-02-08,completed
2688,264,253,3,2024-06-25,shipped
2689,776,427,3,2024-09-26,pending
2690,701,141,1,2024-10-16,cancelled
2691,815,211,3,2024-11-01,cancelled
2692,253,412,5,2025-06-01,completed
2693,445,253,2,2024-09-26,shipped
2694,562,220,3,2025-03-03,completed
2695,407,81,4,2024-09-12,cancelled
2696,513,294,1,2024-12-13,completed
2697,963,384,3,2025-04-06,shipped
2698,466,27,5,2024-08-28,pending
2699,117,479,2,2024-12-19,pending
2700,748,446,2,2024-09-22,cancelled
2701,60,300,5,2024-09-20,completed
2702,205,391,3,2025-05-28,completed
2703,480,435,5,2025-06-06,pending
2704,866,75,3,2024-07-28,pending
2705,375,78,2,2024-12-12,shipped
2706,63,36,5,2024-11-13,completed
2707,463,424,5,2024-07-04,cancelled
2708,426,393,1,2025-06-08,cancelled
2709,21,122,4,2025-04-14,cancelled
2710,938,122,4,2025-05-12,shipped
2711,512,390,4,2024-08-17,pending
2712,648,432,1,2024-12-24,cancelled
2713,507,327,1,2024-07-04,completed
2714,111,72,5,2025-04-17,cancelled
2715,394,149,1,2024-12-01,pending
2716,855,305,4,2024-10-06,shipped
2717,843,199,4,2024-07-26,completed
2718,167,9,5,2024-09-14,pending
2719,538,231,4,2024-11-08,pending
2720,770,395,1,2025-06-03,shipped
2721,871,196,2,2025-01-07,pending
2722,684,307,5,2025-01-03,pending
2723,887,19,2,2025-03-20,shipped
2724,707,218,4,2024-07-16,shipped
2725,558,242,1,2025-02-11,completed
2726,493,206,1,2025-05-23,shipped
2727,639,2,4,2024-09-11,completed
2728,663,494,1,2025-03-17,shipped
2729,910,468,5,2025-06-07,cancelled
2730,265,486,2,2025-01-30,pending
2731,332,66,5,2025-04-26,pending
2732,35,368,5,2024-11-14,completed
2733,482,351,1,2024-12-18,cancelled
2734,344,333,2,2024-10-17,shipped
2735,371,317,3,2025-01-04,pending
2736,125,27,5,2025-03-05,pending
2737,244,435,1,2025-02-09,cancelled
2738,452,95,4,2024-10-01,cancelled
2739,844,143,2,2024-12-25,shipped
2740,917,491,4,2024-12-23,pending
2741,191,51,3,2025-04-27,cancelled
2742,694,431,3,2025-01-13,completed
2743,82,201,5,2025-06-01,shipped
2744,967,412,5,2025-01-12,pending
2745,723,221,2,2025-05-27,completed
2746,883,269,4,2025-04-24,completed
2747,981,469,1,2024-08-30,completed
2748,393,123,2,2024-12-31,shipped
2749,898,125,4,2024-10-16,cancelled
2750,496,392,1,2024-12-08,pending
2751,260,55,4,2024-11-13,cancelled
2752,32,58,3,2025-03-01,pending
2753,139,346,2,2024-08-07,shipped
2754,20,206,4,2024-07-25,completed
2755,125,39,3,2025-01-21,pending
2756,458,410,3,2024-09-24,cancelled
2757,849,479,2,2025-03-08,shipped
2758,529,441,4,2025-01-11,shipped
2759,551,391,4,2025-01-03,pending
2760,272,206,3,2024-11-30,completed
2761,127,296,2,2024-12-01,pending
2762,560,279,3,2025-04-17,pending
2763,962,468,5,2024-07-16,pending
2764,459,158,4,2024-06-13,shipped
2765,720,260,1,2025-02-24,pending
2766,232,346,2,2024-09-06,cancelled
2767,289,132,4,2024-12-17,pending
2768,720,369,5,2025-02-24,pending
2769,847,356,4,2024-11-22,pending
2770,93,419,4,2024-12-21,shipped
2771,405,499,5,2024-08-28,pending
2772,649,164,3,2025-02-09,completed
2773,301,316,5,2025-01-04,cancelled
2774,442,175,1,2024-06-17,completed
2775,595,282,4,2024-06-17,pending
2776,936,252,3,2025-02-11,pending
2777,976,221,3,2025-01-26,cancelled
2778,346,74,3,2025-04-23,completed
2779,629,123,4,2024-09-01,cancelled
2780,681,25,1,2024-07-02,pending
2781,984,32,1,2024-07-11,pending
2782,586,217,2,2024-09-16,cancelled
2783,20,422,4,2024-10-07,completed
2784,371,110,3,2024-06-25,completed
2785,433,118,4,2025-05-16,shipped
2786,606,17,2,2025-01-08,completed
2787,719,99,5,2024-11-04,shipped
2788,248,43,1,2024-08-02,completed
2789,368,313,3,2024-08-17,completed
2790,813,322,1,2025-01-07,shipped
2791,857,381,4,2025-05-20,completed
2792,26,132,5,2025-03-09,cancelled
2793,861,102,4,2024-11-17,pending
2794,150,255,5,2025-04-11,completed
2795,785,317,1,2025-04-03,completed
2796,873,64,4,2025-01-05,shipped
2797,168,470,5,2025-03-31,cancelled
2798,744,444,2,2024-11-07,pending
2799,771,285,4,2024-08-12,completed
2800,505,415,5,2024-08-31,shipped
2801,593,39,1,2025-05-22,completed
2802,277,83,4,2024-07-24,pending
2803,924,95,5,2025-05-11,completed
2804,526,256,5,2024-08-28,pending
2805,535,16,1,2024-12-08,cancelled
2806,794,103,5,2024-12-08,completed
2807,556,150,1,2025-05-08,shipped
2808,194,83,3,2025-05-09,cancelled
2809,146,369,2,2025-02-07,cancelled
2810,821,171,5,2024-06-27,pending
2811,411,206,2,2025-04-04,cancelled
2812,836,420,3,2024-11-05,completed
2813,623,477,2,2024-11-24,pending
2814,969,183,5,2025-02-11,cancelled
2815,38,157,3,2025-05-20,completed
2816,234,452,5,2025-05-30,shipped
2817,347,334,5,2024-07-30,shipped
2818,708,497,2,2024-08-17,shipped
2819,610,235,1,2024-08-18,completed
2820,591,259,1,2025-04-29,shipped
2821,505,446,1,2025-01-18,pending
2822,288,150,3,2024-09-01,shipped
2823,824,63,5,2025-01-20,completed
2824,575,76,1,2025-04-22,completed
2825,144,8,1,2024-07-10,cancelled
2826,379,403,1,2025-05-12,shipped
2827,592,339,2,2024-10-12,completed
2828,368,130,1,2024-07-04,shipped
2829,709,433,5,2024-08-01,pending
2830,394,219,2,2025-05-23,cancelled
2831,811,30,1,2024-07-30,shipped
2832,232,182,5,2024-07-31,shipped
2833,362,237,4,2024-10-20,shipped
2834,153,349,4,2025-06-02,cancelled
2835,181,404,2,2024-12-22,cancelled
2836,948,273,2,2025-03-07,pending
2837,160,75,3,2024-06-14,completed
2838,565,369,4,2025-06-11,shipped
2839,782,489,5,2024-06-18,cancelled
2840,683,74,5,2024-08-31,pending
2841,271,107,5,2024-11-18,completed
2842,862,331,1,2024-10-04,completed
2843,872,191,4,2024-10-22,cancelled
2844,594,132,5,2024-07-10,shipped
2845,498,107,4,2024-08-19,cancelled
2846,34,285,2,2025-04-05,cancelled
2847,521,35,2,2024-12-15,pending
2848,454,170,4,2024-08-09,shipped
2849,280,383,2,2025-03-16,completed
2850,401,318,5,2024-06-27,shipped
2851,775,460,1,2024-11-25,pending
2852,176,441,4,2024-08-28,completed
2853,882,52,1,2025-05-18,shipped
2854,668,12,5,2025-01-10,shipped
2855,939,304,2,2025-06-07,shipped
2856,653,44,5,2024-06-18,cancelled
2857,554,338,1,2025-01-09,cancelled
2858,722,403,4,2024-12-27,completed
2859,612,84,5,2024-11-10,shipped
2860,502,222,4,2025-03-26,pending
2861,973,205,5,2025-05-06,completed
2862,600,77,3,2024-12-25,pending
2863,862,329,3,2025-05-09,pending
2864,161,256,4,2025-02-22,pending
2865,285,449,2,2024-12-12,shipped
2866,920,337,4,2024-08-26,shipped
2867,924,394,3,2024-07-09,cancelled
2868,149,12,5,2025-02-04,completed
2869,510,186,4,2025-01-07,shipped
2870,541,472,2,2024-06-25,shipped
2871,704,339,3,2025-01-04,pending
2872,319,493,1,2024-10-15,cancelled
2873,652,480,3,2025-05-29,pending
2874,504,38,5,2025-01-26,cancelled
2875,881,201,5,2025-01-27,pending
2876,256,278,1,2024-11-21,shipped
2877,797,282,2,2024-06-18,completed
2878,288,102,1,2024-10-22,shipped
2879,969,166,1,2024-09-26,pending
2880,282,433,1,2025-03-16,shipped
2881,206,442,2,2025-06-01,cancelled
2882,634,344,2,2025-04-07,pending
